group,variable,donated,received,value
Tanzania,9999,,3.2000,-3.2000
Thailand,1950,,206.0009,-206.0009
Thailand,1955,,97.3233,-97.3233
Thailand,1956,,27.5749,-27.5749
Thailand,1957,,535.2780,-535.2780
Thailand,1961,,175.9624,-175.9624
Thailand,1962,,69.1706,-69.1706
Thailand,1963,,309.3178,-309.3178
Thailand,1964,,178.0167,-178.0167
Thailand,1965,,42.7622,-42.7622
Thailand,1966,,294.7289,-294.7289
Thailand,1967,,221.1720,-221.1720
Thailand,1968,,232.1621,-232.1621
Thailand,1969,,225.0606,-225.0606
Thailand,1970,,505.6771,-505.6771
Thailand,1971,,274.5080,-274.5080
Thailand,1972,,567.6267,-567.6267
Thailand,1973,,906.7231,-906.7231
Thailand,1974,,1468.4470,-1468.4470
Thailand,1975,,1011.0422,-1011.0422
Thailand,1976,,978.5201,-978.5201
Thailand,1977,,1386.0982,-1386.0982
Thailand,1978,,2632.9080,-2632.9080
Thailand,1979,,3044.5329,-3044.5329
Thailand,1980,,2360.8489,-2360.8489
Thailand,1981,,2486.4920,-2486.4920
Thailand,1982,,3735.2185,-3735.2185
Thailand,1983,,2828.0608,-2828.0608
Thailand,1984,,2250.7805,-2250.7805
Thailand,1985,,3089.1501,-3089.1501
Thailand,1986,,1751.8821,-1751.8821
Thailand,1987,,1341.8457,-1341.8457
Thailand,1988,,1848.5673,-1848.5673
Thailand,1989,,1231.6364,-1231.6364
Thailand,1990,,2463.6165,-2463.6165
Thailand,1991,,2551.0304,-2551.0304
Thailand,1992,,2092.9612,-2092.9612
Thailand,1993,,5195.5912,-5195.5912
Thailand,1994,,2600.9099,-2600.9099
Thailand,1995,,2108.3962,-2108.3962
Thailand,1996,,3802.6631,-3802.6631
Thailand,1997,,11426.6407,-11426.6407
Thailand,1998,,5561.7056,-5561.7056
Thailand,1999,,5847.7815,-5847.7815
Thailand,2000,,1993.7523,-1993.7523
Thailand,2001,,922.8062,-922.8062
Thailand,2002,,1287.8601,-1287.8601
Thailand,2003,,713.1998,-713.1998
Thailand,2004,,754.2333,-754.2333
Thailand,2005,,786.6056,-786.6056
Thailand,2006,,515.5357,-515.5357
Thailand,2007,14.4910,286.5411,-272.0501
Thailand,2008,4.3406,960.1470,-955.8064
Thailand,2009,7.8852,1212.5450,-1204.6598
Thailand,2010,5.1395,2281.4084,-2276.2689
Thailand,2011,,408.6101,-408.6101
Thailand,2012,,363.5850,-363.5850
Thailand,2013,,383.1989,-383.1989
Togo,1968,,25.2647,-25.2647
Togo,1972,,7.9998,-7.9998
Togo,1973,,182.7882,-182.7882
Togo,1974,,72.6802,-72.6802
Togo,1975,,53.4155,-53.4155
Togo,1976,,225.8347,-225.8347
Togo,1977,,535.6623,-535.6623
Togo,1978,,122.7425,-122.7425
Togo,1979,,177.9641,-177.9641
Togo,1980,,275.2379,-275.2379
Togo,1981,,139.9160,-139.9160
Togo,1982,,253.4136,-253.4136
Togo,1983,,495.2125,-495.2125
Togo,1984,,251.7358,-251.7358
Togo,1985,,585.7894,-585.7894
Togo,1986,,339.7927,-339.7927
Togo,1987,,241.0994,-241.0994
Togo,1988,,454.5135,-454.5135
Togo,1989,,322.9764,-322.9764
Togo,1990,,329.4644,-329.4644
Togo,1991,,208.6637,-208.6637
Togo,1992,,182.9456,-182.9456
Togo,1993,,9.4610,-9.4610
Togo,1994,,135.9615,-135.9615
Togo,1995,,197.4456,-197.4456
Togo,1996,,225.0437,-225.0437
Togo,1997,,194.8102,-194.8102
Togo,1998,,224.4398,-224.4398
Togo,1999,,161.6928,-161.6928
Togo,2000,,132.7141,-132.7141
Togo,2001,,76.3281,-76.3281
Togo,2002,,116.7719,-116.7719
Togo,2003,,150.3452,-150.3452
Togo,2004,,93.0414,-93.0414
Togo,2005,,140.3261,-140.3261
Togo,2006,,99.7373,-99.7373
Togo,2007,,209.1876,-209.1876
Togo,2008,,825.3966,-825.3966
Togo,2009,,708.1121,-708.1121
Togo,2010,,551.5268,-551.5268
Togo,2011,,455.0957,-455.0957
Togo,2012,,348.7536,-348.7536
Togo,2013,,298.2039,-298.2039
Trinidad & Tobago,1961,,187.9599,-187.9599
Trinidad & Tobago,1967,,97.0303,-97.0303
Trinidad & Tobago,1968,,64.1860,-64.1860
Trinidad & Tobago,1969,,13.5232,-13.5232
Trinidad & Tobago,1970,,23.2674,-23.2674
Trinidad & Tobago,1971,,64.6619,-64.6619
Trinidad & Tobago,1972,,138.6319,-138.6319
Trinidad & Tobago,1973,,82.6247,-82.6247
Trinidad & Tobago,1974,,153.5237,-153.5237
Trinidad & Tobago,1975,,39.5217,-39.5217
Trinidad & Tobago,1976,,27.5462,-27.5462
Trinidad & Tobago,1977,,5.1047,-5.1047
Trinidad & Tobago,1978,,25.4333,-25.4333
Trinidad & Tobago,1979,,57.6134,-57.6134
Trinidad & Tobago,1980,,42.2198,-42.2198
Trinidad & Tobago,1981,,54.1817,-54.1817
Trinidad & Tobago,1982,,77.4439,-77.4439
Trinidad & Tobago,1983,,48.9070,-48.9070
Trinidad & Tobago,1984,,86.3502,-86.3502
Trinidad & Tobago,1985,,932.2110,-932.2110
Trinidad & Tobago,1986,,195.6377,-195.6377
Trinidad & Tobago,1987,,42.0168,-42.0168
Trinidad & Tobago,1988,,77.6089,-77.6089
Trinidad & Tobago,1989,,475.6162,-475.6162
Trinidad & Tobago,1990,,436.8417,-436.8417
Trinidad & Tobago,1991,,636.7826,-636.7826
Trinidad & Tobago,1992,,75.8573,-75.8573
Trinidad & Tobago,1993,,362.7852,-362.7852
Trinidad & Tobago,1994,,82.4850,-82.4850
Trinidad & Tobago,1995,,301.0303,-301.0303
Trinidad & Tobago,1996,,1637.6056,-1637.6056
Trinidad & Tobago,1997,,9.3732,-9.3732
Trinidad & Tobago,1998,,124.0379,-124.0379
Trinidad & Tobago,1999,,292.8395,-292.8395
Trinidad & Tobago,2000,,171.5062,-171.5062
Trinidad & Tobago,2001,,90.2396,-90.2396
Trinidad & Tobago,2002,,4199.0839,-4199.0839
Trinidad & Tobago,2003,,53.8615,-53.8615
Trinidad & Tobago,2004,,24.2591,-24.2591
Trinidad & Tobago,2005,,49.7244,-49.7244
Trinidad & Tobago,2006,,81.1938,-81.1938
Trinidad & Tobago,2007,,60.7944,-60.7944
Trinidad & Tobago,2008,,47.0251,-47.0251
Trinidad & Tobago,2009,,23.0850,-23.0850
Trinidad & Tobago,2010,,51.8628,-51.8628
Turkey,1950,,206.0009,-206.0009
Turkey,1952,,204.3789,-204.3789
Turkey,1953,,72.9925,-72.9925
Turkey,1954,,30.8190,-30.8190
Turkey,1962,,38.4281,-38.4281
Turkey,1963,,161.3509,-161.3509
Turkey,1964,,210.7136,-210.7136
Turkey,1965,,71.2703,-71.2703
Turkey,1966,,175.4338,-175.4338
Turkey,1968,,170.7074,-170.7074
Turkey,1969,,409.0782,-409.0782
Turkey,1970,,258.5261,-258.5261
Turkey,1971,,451.4132,-451.4132
Turkey,1972,,1164.1805,-1164.1805
Turkey,1973,,1215.8056,-1215.8056
Turkey,1974,,1276.3696,-1276.3696
Turkey,1975,,935.2811,-935.2811
Turkey,1976,,1362.6970,-1362.6970
Turkey,1977,,724.8750,-724.8750
Turkey,1978,,1616.2457,-1616.2457
Turkey,1979,,2929.2396,-2929.2396
Turkey,1980,,4040.0813,-4040.0813
Turkey,1981,,4302.4365,-4302.4365
Turkey,1982,,2725.6059,-2725.6059
Turkey,1983,,3177.2877,-3177.2877
Turkey,1984,,4958.2658,-4958.2658
Turkey,1985,,3216.6976,-3216.6976
Turkey,1986,,4094.2368,-4094.2368
Turkey,1987,,3437.9599,-3437.9599
Turkey,1988,,2930.9247,-2930.9247
Turkey,1989,,3008.9938,-3008.9938
Turkey,1990,,1301.1605,-1301.1605
Turkey,1991,,3876.6160,-3876.6160
Turkey,1992,,1909.3708,-1909.3708
Turkey,1993,,1793.4021,-1793.4021
Turkey,1994,,1527.5727,-1527.5727
Turkey,1995,,1948.4617,-1948.4617
Turkey,1996,,1968.2425,-1968.2425
Turkey,1997,,1285.2067,-1285.2067
Turkey,1998,,3064.9137,-3064.9137
Turkey,1999,,21613.5086,-21613.5086
Turkey,2000,,36974.6770,-36974.6770
Turkey,2001,,5592.6974,-5592.6974
Turkey,2002,,31346.7233,-31346.7233
Turkey,2003,,2932.5974,-2932.5974
Turkey,2004,,2659.7527,-2659.7527
Turkey,2005,,11746.4760,-11746.4760
Turkey,2006,,5660.2488,-5660.2488
Turkey,2007,,5590.6697,-5590.6697
Turkey,2008,,4030.6588,-4030.6588
Turkey,2009,,3389.1117,-3389.1117
Turkey,2010,,5062.9612,-5062.9612
Turkey,2011,,4313.2044,-4313.2044
Turkey,2012,,5119.5069,-5119.5069
Turkey,2013,,8345.4127,-8345.4127
Uganda,1961,,67.1856,-67.1856
Uganda,1965,,0.7127,-0.7127
Uganda,1967,,131.9897,-131.9897
Uganda,1968,,22.0554,-22.0554
Uganda,1969,,79.5843,-79.5843
Uganda,1970,,46.5347,-46.5347
Uganda,1971,,44.5313,-44.5313
Uganda,1972,,6.4715,-6.4715
Uganda,1973,,0.8993,-0.8993
Uganda,1974,,111.9195,-111.9195
Uganda,1975,,214.4512,-214.4512
Uganda,1976,,28.6952,-28.6952
Uganda,1977,,67.6885,-67.6885
Uganda,1978,,84.4659,-84.4659
Uganda,1979,,28.9969,-28.9969
Uganda,1980,,528.0969,-528.0969
Uganda,1981,,372.6010,-372.6010
Uganda,1982,,522.9391,-522.9391
Uganda,1983,,1028.8175,-1028.8175
Uganda,1984,,798.3339,-798.3339
Uganda,1985,,306.1089,-306.1089
Uganda,1986,,258.9795,-258.9795
Uganda,1987,,861.5913,-861.5913
Uganda,1988,,730.6015,-730.6015
Uganda,1989,,725.3473,-725.3473
Uganda,1990,,1312.9132,-1312.9132
Uganda,1991,,1304.5723,-1304.5723
Uganda,1992,,854.0616,-854.0616
Uganda,1993,,923.2543,-923.2543
Uganda,1994,,1119.4897,-1119.4897
Uganda,1995,,732.1762,-732.1762
Uganda,1996,,695.6569,-695.6569
Uganda,1997,,1108.8838,-1108.8838
Uganda,1998,,1119.8410,-1119.8410
Uganda,1999,,1019.7418,-1019.7418
Uganda,2000,,2741.1067,-2741.1067
Uganda,2001,,1531.2778,-1531.2778
Uganda,2002,,1603.9363,-1603.9363
Uganda,2003,,1359.0865,-1359.0865
Uganda,2004,,1924.4422,-1924.4422
Uganda,2005,,1650.2266,-1650.2266
Uganda,2006,,1433.6224,-1433.6224
Uganda,2007,,2324.4902,-2324.4902
Uganda,2008,,2327.1328,-2327.1328
Uganda,2009,,2378.1195,-2378.1195
Uganda,2010,,2046.4556,-2046.4556
Uganda,2011,,1533.4296,-1533.4296
Uganda,2012,,1634.6568,-1634.6568
Uganda,2013,,2136.1914,-2136.1914
Uganda,9999,,7.0000,-7.0000
Ukraine,1991,,0.7894,-0.7894
Ukraine,1992,,23.7025,-23.7025
Ukraine,1993,,93.5571,-93.5571
Ukraine,1994,,1299.1989,-1299.1989
Ukraine,1995,,1699.7967,-1699.7967
Ukraine,1996,,3235.9139,-3235.9139
Ukraine,1997,,1267.1367,-1267.1367
Ukraine,1998,,4341.1736,-4341.1736
Ukraine,1999,,1035.7823,-1035.7823
Ukraine,2000,,1280.5659,-1280.5659
Ukraine,2001,,1857.4812,-1857.4812
Ukraine,2002,,958.2567,-958.2567
Ukraine,2003,,1086.3680,-1086.3680
Ukraine,2004,,1291.2874,-1291.2874
Ukraine,2005,,2129.7801,-2129.7801
Ukraine,2006,,2055.8802,-2055.8802
Ukraine,2007,,2949.7364,-2949.7364
Ukraine,2008,,8737.6213,-8737.6213
Ukraine,2009,,1584.3942,-1584.3942
Ukraine,2010,,7604.1262,-7604.1262
Ukraine,2011,,1286.3751,-1286.3751
Ukraine,2012,,1597.7910,-1597.7910
Ukraine,2013,,2359.0964,-2359.0964
Ukraine,9999,,1.0000,-1.0000
United Arab Emirates,1972,65.3703,,65.3703
United Arab Emirates,1973,72.0421,0.0651,71.9770
United Arab Emirates,1974,870.1136,,870.1136
United Arab Emirates,1975,369.5329,,369.5329
United Arab Emirates,1976,1037.8383,,1037.8383
United Arab Emirates,1977,1124.0487,3.5993,1120.4494
United Arab Emirates,1978,816.6409,45.9921,770.6487
United Arab Emirates,1979,310.2330,,310.2330
United Arab Emirates,1980,771.6978,0.1747,771.5230
United Arab Emirates,1981,196.9781,1.8133,195.1648
United Arab Emirates,1982,408.6386,0.9366,407.7020
United Arab Emirates,1983,141.7709,0.5985,141.1723
United Arab Emirates,1984,356.0199,14.1264,341.8936
United Arab Emirates,1985,103.2266,149.7457,-46.5191
United Arab Emirates,1986,143.7288,,143.7288
United Arab Emirates,1987,239.2439,131.7603,107.4836
United Arab Emirates,1988,333.3659,,333.3659
United Arab Emirates,1989,,0.3559,-0.3559
United Arab Emirates,1993,153.7036,17.7374,135.9662
United Arab Emirates,1994,,10.1779,-10.1779
United Arab Emirates,1995,,1.5800,-1.5800
United Arab Emirates,1996,,1.0798,-1.0798
United Arab Emirates,1997,,1.1538,-1.1538
United Arab Emirates,1998,8.1287,7.1013,1.0274
United Arab Emirates,1999,422.3416,1.6238,420.7178
United Arab Emirates,2000,195.2110,0.6289,194.5821
United Arab Emirates,2001,636.1411,2.3679,633.7733
United Arab Emirates,2002,774.1781,1.7903,772.3878
United Arab Emirates,2003,173.6299,7.8427,165.7872
United Arab Emirates,2004,62.4646,7.0916,55.3730
United Arab Emirates,2005,,12.1478,-12.1478
United Arab Emirates,2007,519.7054,3.6221,516.0833
United Arab Emirates,2008,322.1523,0.4976,321.6547
United Arab Emirates,2009,1443.9866,,1443.9866
United Arab Emirates,2010,1258.6051,,1258.6051
United Arab Emirates,2011,755.8920,,755.8920
United Arab Emirates,2012,2332.1548,,2332.1548
United Arab Emirates,2013,7447.7928,,7447.7928
United Kingdom,1973,2466.3013,,2466.3013
United Kingdom,1974,3064.2061,,3064.2061
United Kingdom,1975,672.8582,,672.8582
United Kingdom,1976,1653.3748,,1653.3748
United Kingdom,1977,1934.3769,,1934.3769
United Kingdom,1978,6442.8483,,6442.8483
United Kingdom,1979,1910.6754,,1910.6754
United Kingdom,1980,2038.5045,399.2026,1639.3019
United Kingdom,1981,952.9021,558.1414,394.7607
United Kingdom,1982,1732.8534,,1732.8534
United Kingdom,1983,1590.8882,,1590.8882
United Kingdom,1984,1819.3261,,1819.3261
United Kingdom,1985,1054.0079,,1054.0079
United Kingdom,1986,1537.0810,,1537.0810
United Kingdom,1987,3325.4293,,3325.4293
United Kingdom,1988,2138.3487,,2138.3487
United Kingdom,1989,1947.8819,,1947.8819
United Kingdom,1990,1605.6137,,1605.6137
United Kingdom,1991,1697.9810,,1697.9810
United Kingdom,1992,3783.7871,27.4026,3756.3845
United Kingdom,1993,1503.2465,1.0913,1502.1552
United Kingdom,1994,1642.2387,,1642.2387
United Kingdom,1995,2442.2286,,2442.2286
United Kingdom,1996,3154.0749,0.5706,3153.5044
United Kingdom,1997,2890.7587,0.4677,2890.2910
United Kingdom,1998,5523.6288,0.9048,5522.7240
United Kingdom,1999,4215.9790,0.2262,4215.7528
United Kingdom,2000,7270.7044,0.3120,7270.3924
United Kingdom,2001,4181.9873,,4181.9873
United Kingdom,2002,4952.7383,,4952.7383
United Kingdom,2003,5580.8344,0.6428,5580.1916
United Kingdom,2004,5476.8937,0.3260,5476.5677
United Kingdom,2005,10159.1817,,10159.1817
United Kingdom,2006,10293.8646,,10293.8646
United Kingdom,2007,5044.3942,,5044.3942
United Kingdom,2008,7342.1478,,7342.1478
United Kingdom,2009,12088.0662,,12088.0662
United Kingdom,2010,5437.9848,,5437.9848
United Kingdom,2011,3941.8014,,3941.8014
United Kingdom,2012,5731.2316,,5731.2316
United Kingdom,2013,6534.8858,,6534.8858
United States,1973,6188.9591,,6188.9591
United States,1974,5136.5777,,5136.5777
United States,1975,6075.5686,,6075.5686
United States,1976,8713.0841,,8713.0841
United States,1977,5856.2480,,5856.2480
United States,1978,5958.2568,,5958.2568
United States,1979,5572.1496,,5572.1496
United States,1980,21152.8270,,21152.8270
United States,1981,22139.0762,,22139.0762
United States,1982,18731.4787,0.2641,18731.2146
United States,1983,16217.2116,2.6571,16214.5546
United States,1984,17185.7916,,17185.7916
United States,1985,18650.8589,2.6971,18648.1618
United States,1986,16412.6777,,16412.6777
United States,1987,15157.1650,,15157.1650
United States,1988,13609.6390,0.5856,13609.0534
United States,1989,12921.1968,0.6261,12920.5707
United States,1990,15339.8158,0.1633,15339.6525
United States,1991,27890.4099,,27890.4099
United States,1992,23978.8871,0.8082,23978.0789
United States,1993,20029.6901,0.9683,20028.7217
United States,1994,26317.1309,,26317.1309
United States,1995,24069.1394,0.8211,24068.3183
United States,1996,26372.0769,6.6986,26365.3783
United States,1997,22247.1984,2.7787,22244.4196
United States,1998,19596.3246,79.8717,19516.4530
United States,1999,33370.6640,70.8089,33299.8551
United States,2000,28539.1119,134.3949,28404.7169
United States,2001,22230.2171,79.3622,22150.8549
United States,2002,25909.2140,110.2646,25798.9494
United States,2003,27093.1892,73.7309,27019.4582
United States,2004,30443.8219,27.3872,30416.4347
United States,2005,31983.0146,6.0715,31976.9432
United States,2006,27245.5967,0.3263,27245.2704
United States,2007,26698.3890,147.5733,26550.8157
United States,2008,33329.5309,22.5102,33307.0207
United States,2009,31526.9257,127.6652,31399.2605
United States,2010,34093.0795,15.9796,34077.0999
United States,2011,29593.7062,170.8373,29422.8689
United States,2012,25297.2181,,25297.2181
United States,2013,29177.4375,,29177.4375
Uruguay,1950,,267.6390,-267.6390
Uruguay,1955,,44.6065,-44.6065
Uruguay,1956,,206.8120,-206.8120
Uruguay,1959,,56.7719,-56.7719
Uruguay,1962,,142.1841,-142.1841
Uruguay,1965,,90.5133,-90.5133
Uruguay,1970,,334.7913,-334.7913
Uruguay,1971,,24.4007,-24.4007
Uruguay,1972,,115.7085,-115.7085
Uruguay,1973,,97.1095,-97.1095
Uruguay,1974,,102.7339,-102.7339
Uruguay,1975,,387.4997,-387.4997
Uruguay,1976,,140.0621,-140.0621
Uruguay,1977,,104.2153,-104.2153
Uruguay,1978,,31.4340,-31.4340
Uruguay,1979,,300.0006,-300.0006
Uruguay,1980,,431.5565,-431.5565
Uruguay,1981,,356.3707,-356.3707
Uruguay,1982,,37.6066,-37.6066
Uruguay,1983,,1207.4153,-1207.4153
Uruguay,1984,,535.6037,-535.6037
Uruguay,1985,,546.5382,-546.5382
Uruguay,1986,,203.8589,-203.8589
Uruguay,1987,,526.0231,-526.0231
Uruguay,1988,,154.5691,-154.5691
Uruguay,1989,,756.5255,-756.5255
Uruguay,1990,,401.1948,-401.1948
Uruguay,1991,,517.8062,-517.8062
Uruguay,1992,,506.3406,-506.3406
Uruguay,1993,,269.5977,-269.5977
Uruguay,1994,,288.1791,-288.1791
Uruguay,1995,,413.2418,-413.2418
Uruguay,1996,,671.6110,-671.6110
Uruguay,1997,,869.9686,-869.9686
Uruguay,1998,,668.3606,-668.3606
Uruguay,1999,,216.3757,-216.3757
Uruguay,2000,,594.9219,-594.9219
Uruguay,2001,,588.8987,-588.8987
Uruguay,2002,,6146.7803,-6146.7803
Uruguay,2003,,734.1633,-734.1633
Uruguay,2004,,168.5742,-168.5742
Uruguay,2005,,1341.7337,-1341.7337
Uruguay,2006,,317.5821,-317.5821
Uruguay,2007,,594.1089,-594.1089
Uruguay,2008,,1060.4888,-1060.4888
Uruguay,2009,,1616.9575,-1616.9575
Uruguay,2010,,781.4287,-781.4287
Uruguay,2011,,371.9998,-371.9998
Uruguay,2012,,459.4554,-459.4554
Uruguay,2013,,819.9844,-819.9844
Uzbekistan,1992,,3.4048,-3.4048
Uzbekistan,1993,,309.2219,-309.2219
Uzbekistan,1994,,106.7599,-106.7599
Uzbekistan,1995,,936.2480,-936.2480
Uzbekistan,1996,,941.9295,-941.9295
Uzbekistan,1997,,1039.9695,-1039.9695
Uzbekistan,1998,,1187.0985,-1187.0985
Uzbekistan,1999,,881.4339,-881.4339
Uzbekistan,2000,,525.1589,-525.1589
Uzbekistan,2001,,720.0956,-720.0956
Uzbekistan,2002,,981.0208,-981.0208
Uzbekistan,2003,,439.0910,-439.0910
Uzbekistan,2004,,565.1974,-565.1974
Uzbekistan,2005,,352.9177,-352.9177
Uzbekistan,2006,,273.3452,-273.3452
Uzbekistan,2007,,347.0305,-347.0305
Uzbekistan,2008,,532.4360,-532.4360
Uzbekistan,2009,,450.8750,-450.8750
Uzbekistan,2010,,1523.5075,-1523.5075
Uzbekistan,2011,,607.1446,-607.1446
Uzbekistan,2012,,866.3836,-866.3836
Uzbekistan,2013,,2204.3046,-2204.3046
Venezuela,1961,,359.9231,-359.9231
Venezuela,1963,,632.0195,-632.0195
Venezuela,1964,,319.7035,-319.7035
Venezuela,1965,,263.7002,-263.7002
Venezuela,1966,,149.4696,-149.4696
Venezuela,1967,,107.0187,-107.0187
Venezuela,1969,,344.8428,-344.8428
Venezuela,1970,,562.5981,-562.5981
Venezuela,1971,,645.2617,-645.2617
Venezuela,1972,,255.2737,-255.2737
Venezuela,1973,,230.8289,-230.8289
Venezuela,1974,,97.4715,-97.4715
Venezuela,1976,,0.6422,-0.6422
Venezuela,1980,,284.5942,-284.5942
Venezuela,1981,,131.5909,-131.5909
Venezuela,1982,,54.3562,-54.3562
Venezuela,1983,,107.1955,-107.1955
Venezuela,1984,,1562.0153,-1562.0153
Venezuela,1985,,647.5810,-647.5810
Venezuela,1986,,2.9428,-2.9428
Venezuela,1987,,540.8407,-540.8407
Venezuela,1988,,486.7101,-486.7101
Venezuela,1989,,7724.5368,-7724.5368
Venezuela,1990,,3397.2281,-3397.2281
Venezuela,1991,,1395.2763,-1395.2763
Venezuela,1992,,2699.0142,-2699.0142
Venezuela,1993,,3080.7078,-3080.7078
Venezuela,1994,,439.7541,-439.7541
Venezuela,1995,,662.2174,-662.2174
Venezuela,1996,,1953.0191,-1953.0191
Venezuela,1997,,2151.8566,-2151.8566
Venezuela,1998,,2321.9861,-2321.9861
Venezuela,1999,,1163.7080,-1163.7080
Venezuela,2000,,1630.7571,-1630.7571
Venezuela,2001,,3503.1103,-3503.1103
Venezuela,2002,,1692.8355,-1692.8355
Venezuela,2003,,800.4534,-800.4534
Venezuela,2004,,52.9972,-52.9972
Venezuela,2005,,1940.4212,-1940.4212
Venezuela,2006,,1090.4989,-1090.4989
Venezuela,2007,,1118.1809,-1118.1809
Venezuela,2008,,152.3237,-152.3237
Venezuela,2009,,1150.9751,-1150.9751
Venezuela,2010,,2193.4569,-2193.4569
Venezuela,2011,,41.4652,-41.4652
Venezuela,2012,,37.5625,-37.5625
Venezuela,2013,,47.1017,-47.1017
Viet Nam,1973,,201.8636,-201.8636
Viet Nam,1974,,868.8351,-868.8351
Viet Nam,1975,,713.7393,-713.7393
Viet Nam,1976,,527.4347,-527.4347
Viet Nam,1977,,618.1493,-618.1493
Viet Nam,1978,,751.7044,-751.7044
Viet Nam,1979,,542.2681,-542.2681
Viet Nam,1980,,407.1116,-407.1116
Viet Nam,1981,,202.3247,-202.3247
Viet Nam,1982,,180.5189,-180.5189
Viet Nam,1983,,158.7497,-158.7497
Viet Nam,1984,,194.3946,-194.3946
Viet Nam,1985,,108.1113,-108.1113
Viet Nam,1986,,148.7934,-148.7934
Viet Nam,1987,,116.4103,-116.4103
Viet Nam,1988,,55.3942,-55.3942
Viet Nam,1989,,101.6211,-101.6211
Viet Nam,1990,,207.5598,-207.5598
Viet Nam,1991,,323.5451,-323.5451
Viet Nam,1992,,705.2221,-705.2221
Viet Nam,1993,,1315.9292,-1315.9292
Viet Nam,1994,,2438.9643,-2438.9643
Viet Nam,1995,,2027.8737,-2027.8737
Viet Nam,1996,,3342.9942,-3342.9942
Viet Nam,1997,,3107.3488,-3107.3488
Viet Nam,1998,,2945.0398,-2945.0398
Viet Nam,1999,,2726.1388,-2726.1388
Viet Nam,2000,,2580.6008,-2580.6008
Viet Nam,2001,,4061.9675,-4061.9675
Viet Nam,2002,,2978.5903,-2978.5903
Viet Nam,2003,,3049.2688,-3049.2688
Viet Nam,2004,,3895.9299,-3895.9299
Viet Nam,2005,,3988.0342,-3988.0342
Viet Nam,2006,,4665.7393,-4665.7393
Viet Nam,2007,,5574.8761,-5574.8761
Viet Nam,2008,,5174.0464,-5174.0464
Viet Nam,2009,,8545.7442,-8545.7442
Viet Nam,2010,,5815.9157,-5815.9157
Viet Nam,2011,,8992.2105,-8992.2105
Viet Nam,2012,,5212.3900,-5212.3900
Viet Nam,2013,,7937.7856,-7937.7856
Yemen,1968,,3.6327,-3.6327
Yemen,1971,,17.0653,-17.0653
Yemen,1972,,76.0627,-76.0627
Yemen,1973,,174.8369,-174.8369
Yemen,1974,,354.9504,-354.9504
Yemen,1975,,466.1823,-466.1823
Yemen,1976,,545.2468,-545.2468
Yemen,1977,,764.3523,-764.3523
Yemen,1978,,529.8261,-529.8261
Yemen,1979,,552.6792,-552.6792
Yemen,1980,,974.0575,-974.0575
Yemen,1981,,466.7693,-466.7693
Yemen,1982,,1282.7476,-1282.7476
Yemen,1983,,625.7791,-625.7791
Yemen,1984,,784.5170,-784.5170
Yemen,1985,,772.2198,-772.2198
Yemen,1986,,488.9774,-488.9774
Yemen,1987,,721.7270,-721.7270
Yemen,1988,,809.6281,-809.6281
Yemen,1989,,443.7017,-443.7017
Yemen,1990,,354.7895,-354.7895
Yemen,1991,,462.3052,-462.3052
Yemen,1992,,428.1725,-428.1725
Yemen,1993,,263.9459,-263.9459
Yemen,1994,,190.4435,-190.4435
Yemen,1995,,140.5117,-140.5117
Yemen,1996,,690.8879,-690.8879
